ImageNr,site,well,plate,plate_acquisition_id,batch_id,compound_id,pert_type,moa,selected_mechanism,valid,train,test
5997,6,I16,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5995,4,I16,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5833,2,H17,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5992,1,I16,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5834,3,H17,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5835,4,H17,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5993,2,I16,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5999,8,I16,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5838,7,H17,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5832,1,H17,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5994,3,I16,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5998,7,I16,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5839,8,H17,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5837,6,H17,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
5836,5,H17,P015078,1321,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
6505,2,L17,P015078,1321,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
7019,4,O18,P015078,1321,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
7021,6,O18,P015078,1321,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
6508,5,L17,P015078,1321,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
7022,7,O18,P015078,1321,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
7023,8,O18,P015078,1321,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
6504,1,L17,P015078,1321,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
7016,1,O18,P015078,1321,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
6506,3,L17,P015078,1321,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
6509,6,L17,P015078,1321,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
6511,8,L17,P015078,1321,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
7018,3,O18,P015078,1321,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
7020,5,O18,P015078,1321,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
7050,3,O22,P015078,1321,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
7052,5,O22,P015078,1321,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
7051,4,O22,P015078,1321,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
7054,7,O22,P015078,1321,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
7053,6,O22,P015078,1321,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
7048,1,O22,P015078,1321,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
7049,2,O22,P015078,1321,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
7578,3,E04,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
7576,1,E04,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
7579,4,E04,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
7577,2,E04,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
7583,8,E04,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
7580,5,E04,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
7581,6,E04,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
7582,7,E04,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8130,3,H10,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8131,4,H10,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8133,6,H10,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8135,8,H10,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8134,7,H10,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8128,1,H10,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8132,5,H10,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8129,2,H10,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8988,5,M12,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8987,4,M12,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8989,6,M12,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8990,7,M12,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8991,8,M12,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8984,1,M12,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8985,2,M12,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8986,3,M12,P015079,1334,BJ1897770,CBK041553,trt,cyclooxygenase inhibitor,pregnane x receptor agonist,False,False,False
8827,4,L13,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8830,7,L13,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8829,6,L13,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8826,3,L13,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8828,5,L13,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8824,1,L13,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8825,2,L13,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8831,8,L13,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8002,3,G15,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
8675,4,K15,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8333,6,I14,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8329,2,I14,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8332,5,I14,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8328,1,I14,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8006,7,G15,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
8331,4,I14,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8679,8,K15,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8335,8,I14,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8007,8,G15,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
8334,7,I14,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8672,1,K15,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8678,7,K15,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8000,1,G15,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
8004,5,G15,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
8676,5,K15,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8677,6,K15,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8674,3,K15,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8005,6,G15,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
8003,4,G15,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
8330,3,I14,P015079,1334,BJ1898393,CBK290932,trt,monoamine oxidase inhibitor,heat shock response signalling agonist,False,False,False
8673,2,K15,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8001,2,G15,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
9373,6,O18,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8864,1,L18,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
8867,4,L18,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
9371,4,O18,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
9375,8,O18,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
9370,3,O18,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8871,8,L18,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
8866,3,L18,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
9374,7,O18,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8865,2,L18,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
8868,5,L18,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
9369,2,O18,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
9368,1,O18,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8869,6,L18,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
9372,5,O18,P015079,1334,BJ1898360,CBK290777,trt,antispasmodic,heat shock response signalling agonist,False,False,False
8870,7,L18,P015079,1334,BJ1895488,CBK023985,trt,chelating agent,heat shock response signalling agonist,False,False,False
39843,4,O05,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39845,6,O05,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39841,2,O05,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39844,5,O05,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39847,8,O05,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39842,3,O05,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39840,1,O05,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39846,7,O05,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37693,6,B09,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37689,2,B09,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37690,3,B09,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37692,5,B09,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37695,8,B09,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37694,7,B09,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37691,4,B09,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
37688,1,B09,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39471,8,L21,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39467,4,L21,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39465,2,L21,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39470,7,L21,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39468,5,L21,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39464,1,L21,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39466,3,L21,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
39469,6,L21,P015092,1328,BJ1896561,CBK308356,trt,protein arginine N-methyltransferase inhibitor,methyltransferase inhibitor,False,False,False
53089,2,J02,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
53095,8,J02,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
53091,4,J02,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
53094,7,J02,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
53092,5,J02,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
53093,6,J02,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
52934,7,I03,P015098,1332,BJ1895150,CBK041678,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
52929,2,I03,P015098,1332,BJ1895150,CBK041678,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
52933,6,I03,P015098,1332,BJ1895150,CBK041678,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
53951,8,O04,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
53950,7,O04,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
53949,6,O04,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
53947,4,O04,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
53946,3,O04,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
53948,5,O04,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
51823,8,B11,P015098,1332,BJ1898250,CBK290529,trt,topoisomerase inhibitor,topoisomerase inhibitor,False,False,False
